"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
27.4707873775867,0,-3.06686742052556,NA,-1.0158285861082,5.84672214119957,3.62008230015635,"Olivia - 36",1,-6.01036933082763,1.71989128459245
23.4302859220887,1,-4.26389401387165,120992327.338007,-1.22152443293157,3.43088353691712,3.62740321084857,"Cory - 71",1,-8.41277383235963,2.91232062038034
1.55596954997651,1,-2.46163305654034,91370400.5750228,-2.75454220395268,2.86175922285491,0.762219832278788,"S C Kennedy - 2",9,1.57406289450236,2.7943421760574
0.0246954434819151,1,-2.86915512499845,3648.86587706547,-4.38928156216152,1.45793349351556,0.163649302907288,"Big Max - 10",9,-3.2331963579722,1.21254593413323
0.554939814716956,1,-2.19954484604531,NA,-2.14360922481501,1.92190545119871,2.31629386171699,"Sarah - 377",9,-19.4152814617169,3.36320021841675
1.22100366601292,0,-3.09811839541399,10433.8112015376,-2.29639582242912,1.40146640562901,2.50286719202995,"Alice - 199",9,-14.1143679120354,1.96462441142648
36.3055855189657,0,-3.55062274479223,5781034840933.64,-1.98628350311423,4.62220517363523,2.71750376652926,"Marcel the Shell - 51",1,-7.1720987463252,0.43428020644933
0.313769759983944,0,-3.47567288703336,117992569763.989,-4.5899900152627,4.26744428460626,0.0111574660986662,"Olivia - 44",1,-6.66725470015308,2.63148024398834
0.914343480400279,0,-4.50407458592117,0.0910305815603964,-4.51047478844692,-0.623499055246639,0.143072938546538,"Alice - 10",9,-3.17428060804227,3.43414588458836
55.1479327037479,1,-4.39814683822439,203304649363927136,-2.38220891533824,7.41497075587117,2.38663019705564,"Jacqueline - 47",1,-6.83219939794289,0.264234846457839
0.0659518291158276,1,-2.50842705624604,NA,-0.9202277743408,5.37705192525307,3.70518151111901,"Johnny James Yogurt Jr - 90",1,-9.50985746449916,0.0114839198067784
0.124944232186514,0,-4.35322909623788,NA,-3.20615818091697,2.19372224709107,1.46064811386168,"Henry - 36",9,-5.98442199648902,1.44922026153654
14.3813389130565,1,-2.99753310240919,133.474873435702,-2.62061964242949,1.0096099144022,2.46989687811583,"Bobo - 31",9,-5.60785955781832,2.85678473673761
0.16395686185177,0,-2.65930647665617,NA,-1.99767325633058,1.85610336550379,2.65813327394426,"Ferris - 10",1,-3.14470025370915,1.86335458979011
3.06030555067623,1,-2.91859267564107,NA,-1.86346372001695,3.7759582205747,2.56501443032175,"Zach - 10",1,-3.12479856655255,2.79399396106601
0.204548667892648,1,-4.27675121092052,7453338010485.4,-4.49152141061615,6.40519072402657,0.111992653459311,"Alice - 118",1,-10.8602932852335,3.36993418075144
1.73226834807729,1,-2.04137946921803,NA,-4.22190767646449,6.04038290928363,0.627926824614406,"(-<U+203F><U+203F>-) - 16",1,-3.95294221458523,1.38791122753173
19.2651925271312,0,-2.57526199378749,648317464459468,-2.28244099503516,5.87517175548069,2.3186376998201,"Francine - 335",1,-18.3043949783567,1.16544339433312
3.36889006082848,1,-1.63614925080561,NA,-3.06908078409957,5.90082066296497,1.5943588744849,"(-<U+203F><U+203F>-) - 124",1,-11.1335504590112,3.42950007226318
0.607214860324084,1,-2.02524363665498,81915170193.7588,-3.91519333792093,3.68732271050895,0.724859589710832,"Curious George - 30",1,-5.45330875431207,2.91112519055605
8.0385233343759,0,-3.76996007614044,12.2032192668294,-2.58025211808616,0.368505916655361,1.78976486995816,"Jacqueline - 203",9,-14.2376402071942,0.189422870986164
6.45118686522017,0,-4.25174906865908,14457895297925881856,-2.74731741531357,6.66973326029893,2.1487843664363,"Francine - 9",1,-3.04046279565874,1.37905735801905
2.34873171599797,0,-3.03407660485032,1.39383975341174e+22,-3.64956524878648,7.41363414298562,0.799984897486866,"Amelia - 29",1,-5.40341167992415,3.93170183245093
1.13032710833502,0,-2.04153393940205,NA,-4.56330485484413,5.95372949569738,0.0120634455233812,"Francine - 144",1,-11.9971422928257,3.56370352581143
1.5710907149391,0,-0.583400734595398,1418195082923865,-2.16660483459477,8.292030159629,2.43221843335778,"John - 385",1,-19.618386817919,1.56771971192211
71.7332993266534,0,-4.06650641527017,65915805461771,-3.61500121894817,5.17540594414098,1.0862567871809,"Curious George - 5",1,-2.19637676655961,2.5900282850489
15.561727155228,0,-2.99225582636362,NA,-4.53271942485341,2.77963257478936,0.0275874864310026,"Francine - 25",1,-5.00428453883614,0.334661656059325
41.1847650276346,0,-1.8973668907835,0.314842760949164,-3.37550671115695,8.88407752828767,1.2230685018003,"Big Max - 371",1,-19.2485818571792,0.472141391597688
0.0406990926719788,1,-4.10338595549082,2271634006.86748,-4.62110515802766,7.03987481074283,0.0625751540064812,"John - 323",1,-17.9652414923596,0.482264522463083
1.70712782209013,1,-3.0046166572957,78.7937554130947,-3.60818272296411,0.679245125288451,1.2775281984359,"Zach - 151",9,-12.2830319478534,2.23331179656088
1.27516679689101,0,-2.79640309539347,31500296244383,-1.06099120769311,4.9010429773923,3.50723089184612,"Johnny James Yogurt Jr - 77",1,-8.77211072703333,1.65405928529799
123.904766723881,0,-0.55379212636346,NA,-2.53566167223238,5.24814103942221,2.14667422603816,"Cory - 38",1,-6.16597580477224,3.67346693389118
0.516553225258669,0,-3.49913208192737,NA,-0.951763945176895,4.91687448228982,3.01928471401334,"Alice - 3",1,1.6818313876923,2.60896489024162
0.384458907340228,1,-3.94979801420023,NA,-1.52153592201251,8.6047585817515,3.2805572906509,"S C Kennedy - 78",1,-8.81351252073681,1.35738650243729
0.400256006991059,1,-3.36358556727702,NA,-1.45758685323101,7.32155304675739,3.24255363829434,"Curious George - 20",1,-4.44163972454955,3.33992206119001
128.284588998898,0,-2.22862735530361,0.00184224383490507,-1.25865019947978,-0.945461451339857,3.66361725796014,"Johnny James Yogurt Jr - 594",9,-24.3697486166283,1.5557082882151
3638.76459157676,0,-3.67205604771439,7.22120993784528e+23,-3.63884239842668,8.66132011562171,0.690983131527901,"Big Max - 30",1,-5.51477185016476,3.05126993078738
0.12090477178452,1,-5.31174980649699,1823520979207953664,-1.00783339144171,6.51223692695321,3.62294135428965,"Zach - 4",1,-1.96037879773546,1.43357819877565
23.5650908660887,0,-2.74682476109673,NA,-1.44250079235876,2.42313547725598,3.0558079238981,"Amelia - 40",9,-6.33784889854716,2.94283932913095
0.0219251527000583,1,-6.77037795295407,NA,-1.65897125642164,-0.68510462586853,3.00542797893286,"John - 216",9,-14.7072178281064,1.56945216469467
