"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
14.1899554892995,-4.16984560200945,114.242013779342,1,0,1.64503341732891,396.13482576689,3,0,-101.267841078485,5.81819459959821
19.6700847548685,-0.912053391803056,75.9333619399818,1,1,1.39832713728359,380.004267398537,4,1,-96.3641912044558,7.79766860591414
24.6586954080111,0.152849941514432,80.108189805935,0,1,1.39368103540486,360.016604428326,1,0,-99.7844387918884,9.62394752103799
25.0162302929933,-1.0311765037477,31.5295882595856,1,0,0.57995159088418,391.351046813992,1,0,-96.6148246353846,11.497943498187
21.6169177932843,-2.77277291752398,89.9280185805417,0,-1,7.39398524006537,438.815728489635,0,0,-189.842448223115,8.57370041728385
17.5672762500688,-2.07650357158855,64.6581509324947,1,-1,1.33385412591786,403.061338079104,0,1,-70.9095666359493,10.665034757798
19.0736860497599,0.840658957604319,9.51512831052124,0,0,0.936713141624279,364.432237858725,0,0,-125.238240618396,9.46440721931835
13.3867899282621,-0.0908850925043225,46.7886878778328,1,0,0.995792538648239,422.471067522789,0,1,-95.6120592222951,5.12601361939021
25.9631983630689,4.2299912404269,-67.7077409913965,1,1,1.61461795284929,409.262286522553,0,0,-97.9126165396274,9.39734247344459
21.2131051881696,-2.20205154037103,58.4252539695674,1,0,1.76921806173318,374.556308400879,3,1,-76.7594256151175,10.9420583881397
16.1981438304439,2.71706872852519,26.3764746921367,0,0,1.67315686329565,418.79456874304,0,0,-103.840402440626,7.24817140787123
21.0974178630513,3.56850357726216,-69.2622205388951,1,1,5.63789841434186,457.767952850568,1,1,-161.539255467958,7.96110791862614
20.8224466623721,2.5810797419399,-28.1538380887956,1,0,1.95361088184058,427.661778569772,1,1,-79.4266369558968,10.6168541390402
21.7593146309465,3.50302027305588,-65.3834566131927,0,0,4.54105621553926,410.345953914572,2,1,-124.622490034591,11.0927565192413
17.9985526059387,-0.907033437397331,53.6225781291244,0,0,31.4577089404681,1401.19017318262,2,0,-527.485678658617,8.97893862698393
24.9026934201931,-4.44983014138415,137.007374312113,0,0,0.997215563413771,399.872976052807,2,1,-100.750078032782,11.901076035701
29.4203273754811,0.781229536514729,98.6547974380844,1,1,1.71270661681232,406.075059422527,5,1,-104.59623549187,11.0377786066894
21.3860618722392,2.45051861274987,88.2537278608754,0,-1,1.29189806190246,403.428943545235,5,0,-71.5187687495779,7.8262728784003
17.9937612326463,3.86313536670059,-67.2685171606774,1,0,4.3343523288457,413.197324277735,3,1,-106.33127207044,8.87766350051443
20.5092059562297,-4.69211210031062,141.195615684983,0,-1,10.4613233162877,520.806734901713,1,1,-217.113844042265,8.92302308165939
14.9205055993545,1.24885231722146,-23.378708468325,1,0,2.3146259157155,413.4781893789,0,0,-130.271418779677,6.52459810027735
24.4052721460967,1.03537844726816,-1.75853971962591,1,-1,0.218753496269278,403.149088575821,4,0,-101.531697134006,5.33096732848137
16.6502018093813,-4.22747648088261,161.086644443488,1,0,5.80268712337088,449.905357343506,5,0,-153.008395613895,8.66325995264798
16.0989448497343,-0.861644351389259,33.3299124867978,1,0,1.27357370840778,399.989624898858,3,0,-100.625880263182,7.62738681382631
18.0915652582212,-1.57294636359438,93.9490262618456,0,0,1.28360994214581,384.915793515457,5,0,-66.8690338393559,9.76084257980016
17.0698030057109,-2.97781211789697,112.195392044207,1,0,3.99656195365571,438.763818088939,1,0,-150.324691012576,7.91227155946603
22.1745995771559,3.40225856285542,-47.636223061573,1,0,2.30000962718864,404.441085272714,2,1,-113.684596338076,11.4718521177639
17.9737271875425,-2.33921202365309,167.375525998238,0,0,1.67656457298392,426.09507907347,0,1,-110.564683461693,9.81561664792542
24.7372910089007,3.31174729857594,-57.2393030510649,0,0,8.44303343990766,475.580637480241,4,0,-209.063584727456,13.122994601665
19.5951571323143,-1.15320939337835,89.0234047637901,0,-1,1.62856437907563,393.886209119288,0,1,-114.679036626057,9.66628618971447
24.574666968247,3.2071357825771,51.9344196378178,1,1,0.486021681470251,405.99915906876,1,1,-71.5209543993144,7.96106139495948
15.6673156762896,-1.92283736541867,97.0289834780493,1,0,4.66508879923989,420.294260079555,3,1,-143.772172375148,6.70770916435635
15.8918776000071,-0.600001548882574,51.059454920291,1,0,1.86054545445521,407.753793480956,1,1,-89.7472760501714,8.69865455222406
22.6268432861238,3.65406593307853,-34.8438207094722,1,0,2.03179738769532,429.425645061842,0,1,-77.7235675019533,10.8398914994258
